id,race,sex,age,charge_id,juv_fel_count_norm,juv_misd_count_norm,priors_count_norm,charge_degree (misd/fel),compas_decile_score_norm,two_year_recid,compas_guess,compas_correct,Actual_answer
9653,1,0,24,105,0,0,0.08,1,0.7,0,1,0,0
9654,2,0,48,74,0,0,0.24,1,0.2,1,0,0,1
9655,1,0,26,127,0,0,0,0,0.3,1,0,0,1
9656,2,0,31,172,0,0,0.48,1,0.2,1,0,0,1
9658,2,0,27,28,1,1,0.48,0,1,0,1,0,0
9659,2,0,25,31,0,0,0,0,0.4,0,0,1,0
9662,1,0,56,45,0,0,0.24,0,0.3,0,0,1,0
9663,2,1,29,45,0,0,0.08,0,0.4,0,0,1,0
9664,1,1,30,28,0,0,0.24,1,0.3,1,0,0,1
9666,2,0,21,42,0,0,0,1,0.8,0,1,0,0
9667,1,0,22,58,0,0,0.08,1,0.4,1,0,0,1
9668,2,1,28,45,0,0,0,0,0.2,0,0,1,0
9669,2,0,35,353,0,0,0.16,1,0.1,0,0,1,0
9670,1,0,23,180,0,0,0,1,0.2,0,0,1,0
9672,2,0,48,28,0,0,0.32,1,0.8,0,1,0,0
9674,1,0,22,45,0,1,0.32,0,0.8,1,1,1,1
9676,2,0,37,28,0,0,0.16,1,0.9,0,1,0,0
9677,2,0,33,15,0,0,0,1,0.1,0,0,1,0
9681,2,0,23,159,0,0,0.4,1,0.7,1,1,1,1
9685,2,0,22,45,0,0,0,0,0.7,1,1,1,1
9686,2,0,24,280,0,0,0,1,0.4,0,0,1,0
9687,2,0,44,28,0,0,0.16,0,0.7,0,1,0,0
9689,2,0,26,149,0,0,0.32,0,0.4,0,0,1,0
9690,2,1,26,144,0,0,0,0,0.2,0,0,1,0
9691,2,0,29,28,0,0,0.16,1,0.6,0,1,0,0
9693,3,0,26,303,0,0,0,1,0.2,0,0,1,0
9695,1,0,30,128,0,0,0.08,0,0.1,0,0,1,0
9698,2,0,23,65,0,0,0.08,1,0.6,1,1,1,1
9699,6,0,42,27,0,0,0.08,1,0.2,0,0,1,0
9703,2,1,28,60,0,0,0,1,0.3,1,0,0,1
9704,2,0,20,190,0,0,0,1,0.3,0,0,1,0
9706,1,1,24,21,0,1,0.56,0,0.7,0,1,0,0
9707,6,1,36,306,0,1,0.48,1,0.7,1,1,1,1
9708,2,0,37,172,0,0,0.48,1,0.2,1,0,0,1
9709,2,1,21,190,0,0,0.08,1,0.9,0,1,0,0
9710,2,0,27,170,0,0,0.64,1,0.5,1,1,1,1
9712,2,0,26,179,0,0,0.16,1,0.4,1,0,0,1
9713,1,0,42,45,0,0,0,0,0.1,0,0,1,0
9714,2,0,23,190,0,0,0.64,1,1,1,1,1,1
9715,1,0,43,28,0,0,0.08,1,0.1,0,0,1,0
9717,1,1,55,45,0,0,0,0,0.1,0,0,1,0
9720,1,0,38,297,0,0,0,1,0.3,1,0,0,1
9722,1,0,24,28,0,0,0.08,1,0.6,1,1,1,1
9723,2,0,23,45,0,0,0,0,0.4,0,0,1,0
9724,2,1,64,364,0,0,0,1,0.1,0,0,1,0
9725,6,0,48,45,0,0,0,0,0.1,0,0,1,0
9727,2,0,32,129,0,1,0.88,1,0.5,1,1,1,1
9729,2,1,39,186,0,0,0,1,0.5,1,1,1,1
9730,1,0,30,134,0,0,0,0,0.2,0,0,1,0
9731,2,1,22,45,0,0,0.08,0,0.4,0,0,1,0
9732,2,0,20,28,0,0,0.16,1,0.6,1,1,1,1
9733,2,0,21,190,0,0,0,1,0.4,1,0,0,1
9734,1,0,24,258,0,0,0,1,0.4,0,0,1,0
9735,3,0,49,242,0,0,0.16,0,0.1,0,0,1,0
9737,1,0,50,317,0,0,0.16,1,0.1,0,0,1,0
9738,2,0,30,45,0,0,0.24,0,0.7,0,1,0,0
9739,2,0,51,306,0,0,0.96,1,0.8,1,1,1,1
9740,2,0,21,100,0,1,0.16,0,0.9,1,1,1,1
9741,2,0,21,28,1,0,0.08,1,1,1,1,1,1
9743,2,0,31,273,0,0,0.08,1,1,0,1,0,0
9745,2,0,23,392,0,0,0.16,0,0.7,1,1,1,1
9746,3,0,23,283,0,0,0,0,0.7,0,1,0,0
9747,2,0,32,65,0,0,0.32,1,0.4,1,0,0,1
9748,2,0,28,229,0,0,0.88,1,0.6,1,1,1,1
9749,1,0,50,28,1,0,1,1,1,1,1,1,1
9750,2,0,24,65,0,0,0,1,0.2,0,0,1,0
9752,2,1,19,28,0,0,0.08,1,0.4,1,0,0,1
9753,6,0,31,45,0,0,0.08,0,0.1,0,0,1,0
9754,2,0,29,28,0,0,0.24,1,0.4,1,0,0,1
9755,2,0,41,190,0,0,0.48,1,0.6,1,1,1,1
9756,2,0,28,45,0,0,0.32,0,0.3,1,0,0,1
9758,1,0,29,418,0,0,0.48,1,0.4,1,0,0,1
9759,1,0,49,235,0,0,0,1,0.5,0,1,0,0
9767,1,0,42,45,0,0,0,0,0.1,0,0,1,0
9771,2,0,38,45,0,0,0.32,0,0.2,0,0,1,0
9773,2,0,22,61,0,0,0.24,1,0.6,1,1,1,1
9774,1,0,46,45,0,0,0,0,0.2,1,0,0,1
9776,1,0,63,28,0,0,0.08,1,0.1,0,0,1,0
9777,2,0,38,97,0,0,0,1,0.3,1,0,0,1
9778,2,0,36,303,0,0,0,1,0.6,0,1,0,0
9780,2,1,27,127,0,1,0.8,0,0.7,1,1,1,1
9781,1,0,22,90,0,0,0.48,1,0.9,1,1,1,1
9782,2,0,29,239,0,0,0.88,0,1,0,1,0,0
9783,2,0,23,190,0,0,0.48,1,0.4,1,0,0,1
9784,2,0,39,128,0,0,0.16,0,0.2,0,0,1,0
9785,1,0,47,45,0,0,0,0,0.2,0,0,1,0
9786,2,0,26,190,0,0,0.56,1,1,1,1,1,1
9787,2,1,21,60,0,0,0,1,0.5,1,1,1,1
9788,2,0,55,28,0,0,0.96,1,0.8,0,1,0,0
9789,2,0,63,423,0,0,0.16,0,0.1,0,0,1,0
9790,2,0,27,306,0,0,0.16,1,0.2,1,0,0,1
9791,1,0,55,45,0,0,1,0,0.5,0,1,0,0
9793,1,0,57,28,0,0,1,0,0.1,1,0,0,1
9795,3,0,24,418,0,0,0.08,1,0.2,0,0,1,0
9796,6,0,54,45,0,0,0.16,0,0.2,1,0,0,1
9797,2,0,30,306,0,0,0.16,1,0.4,1,0,0,1
9798,2,0,26,242,0,1,0.24,0,0.6,0,1,0,0
9799,1,0,26,195,0,0,0,1,0.5,1,1,1,1
9800,1,0,37,45,0,0,0.08,0,0.2,0,0,1,0
9801,2,0,25,239,0,0,0.32,0,0.5,0,1,0,0
9802,2,0,34,190,0,0,0,1,0.1,0,0,1,0
9804,3,1,48,28,0,0,0.32,1,0.1,1,0,0,1
9805,2,0,25,317,1,1,0.16,1,0.7,1,1,1,1
9806,6,0,57,5,0,0,0,1,0.1,0,0,1,0
9808,1,0,46,248,0,0,0.16,1,0.5,0,1,0,0
9809,3,0,21,58,0,0,0,1,0.3,1,0,0,1
9810,2,0,32,418,0,0,0.64,1,0.9,0,1,0,0
9811,2,1,25,6,0,0,0.4,1,0.9,1,1,1,1
9814,2,0,35,306,0,0,0.32,1,0.8,1,1,1,1
9815,2,1,33,186,0,0,0.16,1,0.3,1,0,0,1
9817,2,0,26,190,0,0,0.16,1,0.5,1,1,1,1
9818,1,0,49,190,0,0,0.8,1,0.5,1,1,1,1
9820,2,0,29,242,0,0,0.16,0,0.4,0,0,1,0
9822,1,0,28,28,0,0,0.48,0,0.4,1,0,0,1
9823,2,0,53,28,0,0,1,1,0.5,0,1,0,0
9824,3,0,57,133,0,0,0.08,0,0.1,0,0,1,0
9826,2,0,29,28,0,1,0.24,1,1,1,1,1,1
9827,1,0,27,59,0,0,0,1,0.2,0,0,1,0
9830,1,0,48,306,0,0,0,1,0.2,0,0,1,0
9831,3,0,29,122,0,0,0,0,0.2,1,0,0,1
9832,1,0,25,45,0,0,0.08,0,0.4,1,0,0,1
9833,1,0,67,97,0,0,0,1,0.1,0,0,1,0
9834,2,0,29,7,0,0,0.16,0,0.5,0,1,0,0
9835,2,1,53,190,0,0,0.24,1,0.2,0,0,1,0
9837,1,0,23,280,0,0,0.08,1,0.5,0,1,0,0
9838,2,0,49,306,0,0,0,1,0.1,0,0,1,0
9840,1,1,44,128,0,0,0,0,0.1,0,0,1,0
9842,3,1,55,21,0,0,0,1,0.1,0,0,1,0
9843,2,0,26,336,1,0,0.8,1,0.8,1,1,1,1
9844,1,0,51,190,0,0,0.16,1,0.1,1,0,0,1
9845,2,0,46,45,0,0,0,0,0.1,0,0,1,0
9846,1,0,30,306,0,0,0.08,1,0.3,1,0,0,1
9847,2,1,48,379,0,0,0,1,0.6,1,1,1,1
9851,2,0,77,127,0,0,0.08,0,0.1,1,0,0,1
9852,2,0,21,190,0,1,0.16,1,1,1,1,1,1
9853,1,0,46,28,0,0,0.88,1,0.6,1,1,1,1
9854,2,0,54,355,0,0,0.32,1,0.3,1,0,0,1
9855,1,0,54,222,0,0,0.24,1,0.2,0,0,1,0
9856,2,0,26,28,0,0,1,1,0.9,0,1,0,0
9857,2,0,23,64,0,1,0.64,1,0.9,1,1,1,1
9858,3,0,27,28,0,0,0.08,1,0.2,0,0,1,0
9861,1,0,39,28,0,0,0.16,1,0.2,0,0,1,0
9862,3,0,35,129,0,0,1,1,0.7,0,1,0,0
9864,2,0,29,45,0,0,0.08,0,0.1,1,0,0,1
9865,2,0,30,426,1,0,0.72,0,0.4,1,0,0,1
9867,2,0,41,252,0,0,0.48,1,0.3,0,0,1,0
9868,2,0,32,45,0,0,0.08,0,1,0,1,0,0
9869,2,0,48,28,0,0,0.96,0,0.6,0,1,0,0
9871,1,0,39,28,0,0,0.16,1,0.6,0,1,0,0
9872,2,0,52,45,0,0,0,0,0.6,1,1,1,1
9875,2,0,31,190,0,1,0.24,1,0.1,1,0,0,1
9877,1,0,22,297,0,0,0.08,1,0.5,1,1,1,1
9879,2,0,56,45,0,0,0.32,0,0.3,1,0,0,1
9880,1,1,46,133,0,0,0,0,0.1,0,0,1,0
9881,1,1,52,28,0,0,1,1,0.7,1,1,1,1
9883,2,0,29,271,0,0,0.56,1,0.4,1,0,0,1
9885,2,1,22,190,0,0,0,1,0.7,0,1,0,0
9886,3,0,32,420,0,0,0.08,1,0.1,0,0,1,0
9888,2,0,39,211,0,0,0.64,1,0.4,0,0,1,0
9889,2,0,35,303,0,0,0.72,1,0.6,0,1,0,0
9890,2,0,26,45,0,0,0.08,0,0.1,0,0,1,0
9891,2,0,27,89,0,0,0.08,1,0.2,0,0,1,0
9892,2,0,27,28,0,0,0.4,1,1,1,1,1,1
9894,1,1,34,306,0,0,0.8,1,0.9,1,1,1,1
9898,2,0,47,28,0,0,1,1,0.9,1,1,1,1
9899,2,0,27,281,0,0,0.16,0,0.2,0,0,1,0
9900,3,0,27,28,0,0,0.48,1,0.6,0,1,0,0
9902,2,1,32,45,0,0,0,0,0.1,1,0,0,1
9903,3,0,28,283,0,0,0.64,0,0.8,1,1,1,1
9904,2,0,25,28,0,0,0.4,1,0.9,1,1,1,1
9905,1,0,22,45,0,0,0.16,0,0.5,1,1,1,1
9906,1,0,43,374,0,0,0.32,0,0.2,0,0,1,0
9907,2,0,52,306,0,0,0.56,1,0.9,1,1,1,1
9908,2,0,21,379,0,0,0.16,1,1,1,1,1,1
9909,2,0,28,58,0,1,0.88,1,0.9,1,1,1,1
9910,2,0,21,71,0,0,0.08,1,0.9,1,1,1,1
9912,3,0,26,190,0,0,0,1,0.6,0,1,0,0
9914,1,0,23,45,0,1,0.32,0,0.4,1,0,0,1
9915,3,0,39,45,0,0,0.24,0,0.1,0,0,1,0
9917,2,0,31,45,0,0,0.08,0,0.1,0,0,1,0
9918,1,0,34,45,0,0,0.08,0,0.5,0,1,0,0
9919,2,0,32,303,0,0,0,0,0.4,0,0,1,0
9920,1,1,50,128,0,0,0,0,0.3,1,0,0,1
9921,2,0,27,65,0,0,0.08,0,0.5,0,1,0,0
9922,2,1,26,28,0,1,0.32,1,0.3,0,0,1,0
9923,2,0,27,15,1,0,0.32,1,0.5,1,1,1,1
9924,1,0,29,15,0,0,0,1,0.3,1,0,0,1
9926,1,0,30,333,0,0,0.88,0,1,1,1,1,1
9931,2,0,58,133,0,0,0,0,0.1,0,0,1,0
9933,2,0,27,159,1,0,1,1,1,1,1,1,1
9934,2,0,28,129,0,0,0.4,1,0.5,1,1,1,1
9935,2,0,24,112,0,1,1,1,1,1,1,1,1
9937,2,0,45,28,0,0,0.08,1,0.1,1,0,0,1
9939,1,0,50,130,0,0,0,0,0.1,0,0,1,0
9940,2,1,30,306,0,0,1,1,0.9,1,1,1,1
9941,3,0,25,28,0,0,0.08,1,0.3,1,0,0,1
9942,3,0,46,190,0,0,0,1,0.1,0,0,1,0
9944,1,0,43,190,0,0,0,1,0.1,1,0,0,1
9945,1,0,24,28,0,0,0,1,0.2,1,0,0,1
9948,2,0,34,15,0,0,0.8,1,0.7,0,1,0,0
9949,3,0,56,28,0,0,0.16,1,0.1,0,0,1,0
9951,1,0,26,292,0,0,0.16,1,0.2,0,0,1,0
9952,1,0,31,317,0,0,0,1,0.1,0,0,1,0
9953,2,0,23,190,0,0,0.08,1,0.3,1,0,0,1
9955,2,0,39,204,0,0,0,1,0.1,0,0,1,0
9956,2,0,50,129,0,0,0.32,1,0.1,1,0,0,1
9959,2,1,22,45,0,0,0,0,0.6,0,1,0,0
9960,2,1,25,45,0,0,0,0,0.2,0,0,1,0
9963,2,1,21,90,0,1,0.16,1,0.9,0,1,0,0
9965,1,0,20,303,0,0,0.08,1,0.4,0,0,1,0
9966,2,0,54,45,0,0,0.96,0,0.5,1,1,1,1
9968,2,1,27,175,0,0,0.16,1,0.6,1,1,1,1
9969,1,0,45,316,0,0,0.4,1,0.5,1,1,1,1
9970,2,0,34,28,1,1,1,1,0.7,1,1,1,1
9971,1,1,55,47,0,0,0,1,0.1,0,0,1,0
9972,2,0,24,45,0,0,0,0,0.2,0,0,1,0
9973,2,0,20,306,0,0,0,1,1,1,1,1,1
9977,2,0,37,45,0,0,0.4,0,0.5,1,1,1,1
9979,1,1,34,45,0,0,0.08,0,0.1,0,0,1,0
9980,2,1,41,15,0,0,0.16,1,0.6,1,1,1,1
9981,2,0,21,28,0,0,0.08,1,0.6,1,1,1,1
9983,2,0,22,65,0,0,0.24,1,0.3,1,0,0,1
9984,2,0,24,190,0,0,0,1,0.8,0,1,0,0
9985,1,0,42,7,0,0,0.64,1,0.4,0,0,1,0
9987,2,1,23,45,0,0,0,0,0.4,1,0,0,1
9988,2,1,40,15,0,0,0.08,1,0.1,0,0,1,0
9989,2,0,19,28,1,0,0.16,1,0.9,1,1,1,1
9991,1,0,20,45,0,0,0,0,0.4,0,0,1,0
9996,1,1,44,190,0,0,0,1,0.1,1,0,0,1
9997,2,0,20,31,0,0,0,0,0.4,0,0,1,0
10004,2,0,27,127,0,0,0.4,0,0.5,0,1,0,0
10006,1,0,20,45,0,0,0,0,1,1,1,1,1
10007,2,0,20,303,0,0,0,1,0.6,0,1,0,0
10008,1,0,28,268,0,0,0.08,1,0.4,1,0,0,1
10009,2,0,29,28,0,0,0.72,1,0.7,1,1,1,1
10010,2,0,21,168,0,0,0,1,0.9,1,1,1,1
10011,2,0,45,127,0,0,0.32,0,0.3,1,0,0,1
10012,2,1,24,190,0,0,0.16,1,0.6,1,1,1,1
10013,2,0,60,169,0,0,1,1,0.4,1,0,0,1
10015,2,0,43,28,1,0,0.64,1,0.4,1,0,0,1
10017,6,0,21,306,0,0,0,1,0.4,1,0,0,1
10018,2,1,24,336,0,0,0,1,0.5,0,1,0,0
10019,2,0,23,305,0,1,0.24,1,0.5,1,1,1,1
10020,1,0,27,190,0,0,0,1,0.4,0,0,1,0
10021,1,0,24,246,0,0,0,1,0.4,0,0,1,0
10022,2,0,31,45,0,1,0.48,0,0.6,1,1,1,1
10025,2,0,22,100,0,0,0,1,0.4,1,0,0,1
10027,2,1,46,28,0,0,0.32,1,0.6,0,1,0,0
10028,2,0,53,28,0,0,0.24,0,0.9,0,1,0,0
10029,1,0,54,49,0,0,0,1,0.1,0,0,1,0
10032,1,1,37,190,0,0,0.4,1,0.2,1,0,0,1
10033,2,1,35,28,0,0,0.56,1,0.6,1,1,1,1
10035,2,1,53,100,0,0,0,1,0.5,0,1,0,0
10036,2,0,26,242,0,0,0.72,0,0.4,1,0,0,1
10037,2,0,48,374,0,0,0.56,0,0.4,1,0,0,1
10039,2,0,63,396,0,0,1,0,0.9,1,1,1,1
10040,2,1,56,128,0,0,0.16,0,0.1,1,0,0,1
10042,2,0,25,248,0,0,0.48,1,0.7,1,1,1,1
10043,1,1,49,336,0,0,0,1,0.1,0,0,1,0
10044,1,0,34,374,0,0,0,0,0.2,1,0,0,1
10045,2,0,21,45,0,0,0,0,0.6,1,1,1,1
10046,1,0,23,400,0,0,0,1,0.6,1,1,1,1
10047,1,0,57,28,0,0,0,1,0.1,0,0,1,0
10048,1,0,29,28,0,1,0.64,1,0.5,1,1,1,1
10050,6,1,34,169,0,0,0,1,0.2,0,0,1,0
10051,1,0,25,319,0,0,0.4,1,1,1,1,1,1
10052,2,1,42,172,0,0,0.08,1,0.5,0,1,0,0
10054,2,0,51,306,0,0,0.08,1,0.5,0,1,0,0
10055,2,0,26,351,0,0,0.56,1,0.7,0,1,0,0
10056,6,0,31,45,0,1,0.4,0,0.2,0,0,1,0
10057,2,0,34,28,0,1,0.72,1,0.8,0,1,0,0
10058,2,0,53,28,0,0,1,0,0.5,0,1,0,0
10059,2,1,43,190,0,0,0.48,1,0.7,0,1,0,0
10061,2,0,34,71,0,0,0,1,0.1,0,0,1,0
10062,1,1,27,190,0,0,0.16,1,0.5,1,1,1,1
10064,2,0,51,239,0,0,0,0,0.1,0,0,1,0
10065,1,0,26,239,0,0,0.08,0,0.4,0,0,1,0
10066,2,0,47,306,0,0,0.4,1,0.6,0,1,0,0
10068,1,0,22,190,0,0,0,1,0.4,0,0,1,0
10069,1,1,36,306,0,0,0,1,0.2,0,0,1,0
10071,3,1,36,45,0,0,0.08,0,0.3,0,0,1,0
10072,1,0,41,311,0,0,0.32,1,0.3,1,0,0,1
10073,2,0,37,75,0,0,0.16,0,0.2,0,0,1,0
10076,2,0,21,190,0,0,0.16,1,0.4,0,0,1,0
10077,2,0,25,426,0,1,0.48,0,0.6,0,1,0,0
10078,3,0,27,312,0,0,0.08,1,0.4,1,0,0,1
10079,3,1,31,126,0,0,0.16,1,0.3,1,0,0,1
10081,2,0,24,328,0,0,0.56,0,0.8,1,1,1,1
10083,1,0,33,45,0,0,0,0,0.1,0,0,1,0
10084,1,0,46,28,0,0,0.4,1,0.5,0,1,0,0
10086,1,1,44,268,0,0,0.24,1,0.2,1,0,0,1
10087,1,0,46,15,0,0,0,1,0.2,1,0,0,1
10088,2,1,28,186,0,0,0.08,1,0.2,0,0,1,0
10091,2,0,28,28,1,0,0.4,1,0.5,1,1,1,1
10092,2,0,66,306,0,0,0.4,1,0.2,1,0,0,1
10094,1,0,20,283,0,0,0,0,0.3,0,0,1,0
10095,2,0,27,129,0,0,0.16,1,0.3,0,0,1,0
10096,6,1,24,190,0,0,0,1,0.4,0,0,1,0
10097,2,0,25,21,0,0,0.24,1,0.3,1,0,0,1
10105,1,0,31,45,0,0,0.64,0,0.9,0,1,0,0
10107,2,1,39,28,0,0,0.08,1,0.5,0,1,0,0
10110,2,1,41,303,0,0,0.56,1,0.4,1,0,0,1
10111,2,0,26,89,0,0,0,1,0.2,0,0,1,0
10112,2,0,25,239,0,0,0.16,0,0.5,1,1,1,1
10115,2,0,35,71,0,0,0.4,1,0.2,0,0,1,0
10118,3,0,55,45,0,0,0,0,0.1,0,0,1,0
10119,2,0,22,187,0,0,0.16,1,0.9,1,1,1,1
10120,6,1,29,45,0,0,0.16,0,0.2,1,0,0,1
10121,2,0,25,58,0,0,0.56,1,0.9,1,1,1,1
10123,1,0,50,243,0,0,1,0,0.6,1,1,1,1
10124,1,1,27,127,0,0,0.16,0,0.2,0,0,1,0
10125,3,0,50,172,0,0,0.4,1,0.1,1,0,0,1
10126,1,1,20,45,0,0,0,0,0.6,1,1,1,1
10127,1,0,56,28,0,0,0.4,0,0.7,0,1,0,0
10129,2,0,25,246,0,0,0.4,1,0.8,1,1,1,1
10130,2,1,48,284,0,0,0.08,1,0.1,0,0,1,0
10131,2,0,21,65,0,0,0.08,1,0.9,0,1,0,0
10132,1,0,31,45,0,0,0.16,0,0.1,1,0,0,1
10133,1,0,35,142,0,0,0,0,0.2,0,0,1,0
10134,3,0,25,45,0,0,0.48,0,0.7,1,1,1,1
10136,2,0,34,71,0,0,0.16,1,0.3,1,0,0,1
10137,2,0,32,21,0,0,0,1,0.7,0,1,0,0
10138,3,0,33,374,0,0,0.08,0,0.2,0,0,1,0
10139,2,1,31,169,0,0,0.08,1,0.3,1,0,0,1
10141,2,0,29,28,0,0,0.48,1,0.6,1,1,1,1
10142,2,0,25,28,0,0,0.16,1,0.8,0,1,0,0
10143,2,0,26,412,0,0,1,0,0.8,0,1,0,0
10145,3,1,44,45,0,0,0,0,0.1,0,0,1,0
10148,2,0,31,45,0,0,0.88,0,0.7,1,1,1,1
10150,2,0,28,242,0,0,0.24,0,0.2,1,0,0,1
10151,3,1,47,58,0,0,0.08,1,0.1,0,0,1,0
10157,2,1,27,28,0,1,0.8,1,0.9,1,1,1,1
10158,2,0,24,112,0,0,0,1,0.9,1,1,1,1
10159,1,0,49,172,0,0,0,1,0.1,0,0,1,0
10161,1,1,40,306,0,0,0,1,0.2,0,0,1,0
10163,2,0,22,127,0,0,0.32,0,0.6,0,1,0,0
10165,2,0,28,28,0,0,0.4,1,0.2,1,0,0,1
10166,1,1,51,312,0,0,0.08,1,0.1,0,0,1,0
10167,2,0,24,313,0,0,0.16,1,0.6,1,1,1,1
10168,1,0,49,45,0,0,0.08,0,0.1,0,0,1,0
10169,1,0,33,283,0,0,0,0,0.7,1,1,1,1
10171,2,0,34,112,0,0,0.48,1,0.3,1,0,0,1
10173,2,0,30,45,0,0,0.64,0,0.8,1,1,1,1
10174,1,0,44,58,0,0,0,1,0.7,1,1,1,1
10176,2,0,41,297,0,0,0.96,1,0.6,1,1,1,1
10178,1,0,46,222,0,0,0,1,0.1,0,0,1,0
10179,2,0,57,28,0,0,0.16,0,0.1,0,0,1,0
10180,1,1,44,45,0,0,0.08,0,0.3,0,0,1,0
10181,2,0,32,303,0,0,0,1,0.9,0,1,0,0
10183,2,0,36,45,0,0,0.08,0,0.9,0,1,0,0
10184,2,0,30,45,0,0,0.08,0,0.8,0,1,0,0
10185,2,0,28,220,0,0,0,0,0.2,0,0,1,0
10188,1,0,31,45,0,0,0.24,0,0.4,1,0,0,1
10189,2,0,29,306,1,0,0.64,1,1,1,1,1,1
10193,2,0,21,65,0,0,0.08,0,0.5,0,1,0,0
10194,2,0,23,292,1,0,0.4,1,0.8,1,1,1,1
10195,6,0,27,45,0,0,0,0,0.1,0,0,1,0
10196,1,0,25,297,0,0,0.32,1,0.9,0,1,0,0
10197,2,1,49,175,0,0,1,1,1,1,1,1,1
10198,6,0,35,190,0,0,0.16,1,0.5,0,1,0,0
10201,3,0,35,377,0,0,0,1,0.2,1,0,0,1
10202,2,1,25,45,0,0,0.08,0,0.8,1,1,1,1
10205,3,0,32,28,1,0,0.16,0,0.7,1,1,1,1
10207,2,0,35,379,0,0,0.72,1,0.6,0,1,0,0
10208,1,0,33,128,0,0,0.32,0,0.3,0,0,1,0
10209,1,0,38,28,0,0,0.64,1,0.1,0,0,1,0
10210,2,0,32,239,0,0,0,0,0.9,0,1,0,0
10211,2,1,23,122,0,0,0,0,0.4,0,0,1,0
10212,2,0,67,10,0,0,0.24,1,0.2,0,0,1,0
10214,2,0,23,65,1,1,0.32,1,1,0,1,0,0
10216,2,1,26,240,0,0,0,0,0.8,0,1,0,0
10217,2,0,31,306,0,0,0.72,1,0.8,1,1,1,1
10218,2,0,22,45,0,0,0,0,0.4,1,0,0,1
10219,1,1,20,268,0,0,0,1,0.8,1,1,1,1
10220,2,0,24,246,0,0,0.08,1,0.3,0,0,1,0
10223,2,0,37,374,0,0,0,0,0.7,0,1,0,0
10224,2,0,29,317,0,0,0,1,0.5,0,1,0,0
10225,6,0,34,169,0,0,0,1,0.2,0,0,1,0
10226,2,0,29,115,0,0,0.72,1,0.7,1,1,1,1
10228,1,0,49,6,0,0,0.24,1,0.1,0,0,1,0
10229,2,0,31,28,0,0,0.16,1,0.2,0,0,1,0
10230,1,0,59,45,0,0,0,0,0.1,0,0,1,0
10232,2,0,39,337,0,0,0.16,0,0.1,1,0,0,1
10233,2,0,23,292,0,0,0.08,1,0.5,0,1,0,0
10234,2,0,27,28,0,0,0.24,1,0.1,1,0,0,1
10235,2,0,22,418,0,0,0.08,1,0.9,0,1,0,0
10237,1,0,21,58,0,0,0,1,0.9,1,1,1,1
10239,2,0,36,18,0,0,0,1,0.1,0,0,1,0
10241,2,0,30,28,0,0,0.8,1,0.6,1,1,1,1
10242,1,0,31,128,0,0,0.24,0,0.7,0,1,0,0
10243,3,1,29,122,0,0,0,0,0.3,0,0,1,0
10244,6,0,47,283,0,0,0.4,0,0.1,1,0,0,1
10250,2,0,25,190,0,0,0.56,1,1,0,1,0,0
10251,1,0,26,15,0,0,0,1,0.2,0,0,1,0
10252,2,0,24,45,0,0,0,0,0.4,0,0,1,0
10253,6,0,43,306,0,0,0.08,1,0.1,0,0,1,0
10254,2,0,27,112,1,1,0.88,1,0.9,0,1,0,0
10256,1,0,28,28,0,0,0.32,1,0.4,0,0,1,0
10257,6,1,33,190,0,0,0,1,0.2,0,0,1,0
10258,1,0,54,190,0,0,0.24,1,0.3,1,0,0,1
10259,1,0,57,45,0,0,0,0,0.1,0,0,1,0
10260,1,0,54,306,0,0,0.88,1,0.9,1,1,1,1
10261,2,0,30,65,0,0,0.16,1,0.2,0,0,1,0
10262,6,0,27,45,0,0,0,0,0.1,0,0,1,0
10267,2,1,31,10,0,0,0.32,1,0.8,0,1,0,0
10269,1,0,29,306,0,0,0,1,0.3,0,0,1,0
10270,3,1,29,45,0,0,0,0,0.2,1,0,0,1
10271,3,0,33,127,0,0,0.16,0,0.3,0,0,1,0
10272,2,0,22,45,0,0,0,0,0.4,0,0,1,0
10273,2,0,28,28,0,0,0.16,1,0.3,0,0,1,0
10274,2,0,35,45,0,0,0,0,0.8,1,1,1,1
10276,2,0,29,336,0,0,0.16,1,0.1,1,0,0,1
10277,2,0,30,129,0,1,1,1,0.7,0,1,0,0
10279,2,1,44,11,0,0,0.08,0,0.2,0,0,1,0
10280,2,0,27,379,0,0,0.16,1,1,1,1,1,1
10281,1,1,63,45,0,0,0,0,0.1,0,0,1,0
10283,2,0,27,306,0,0,0.48,1,0.5,1,1,1,1
10288,6,0,34,45,0,0,0.24,0,0.2,0,0,1,0
10289,1,0,36,306,0,0,0,1,0.8,1,1,1,1
10290,2,0,31,28,0,0,0.4,1,1,1,1,1,1
10292,2,0,21,71,0,0,0,1,0.8,0,1,0,0
10293,1,0,23,190,0,0,0.08,1,0.3,0,0,1,0
10295,2,0,55,28,0,0,0.08,1,0.5,0,1,0,0
10296,2,0,40,28,0,0,0.08,1,0.3,0,0,1,0
10298,2,0,30,45,0,0,0.24,0,0.5,1,1,1,1
10299,2,0,41,45,0,0,0.08,0,0.5,0,1,0,0
10300,1,0,56,128,0,0,0,0,0.1,0,0,1,0
10301,2,0,23,307,0,0,0.08,1,0.3,1,0,0,1
10302,2,0,61,261,0,0,1,0,0.2,0,0,1,0
10303,3,0,22,100,0,0,0,1,0.7,1,1,1,1
10305,2,0,20,246,0,0,0,1,0.6,1,1,1,1
10306,1,0,49,176,0,0,0.16,1,0.1,1,0,0,1
